Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
CUST4658,58.61,Male,Shoes,Accessories,919.94,New York,XL,Red,Summer,1.0,No,Express,Yes,Yes,46.0,Cash,Weekly
CUST4659,63.25,Female,Book,Apparel,612.97,Houston,M,Red,Winter,2.2,No,Express,Yes,Yes,9.0,Credit Card,Weekly
CUST4660,61.16,Male,Smartphone,Footwear,887.99,Houston,XL,Black,Winter,1.0,No,Standard,No,Yes,3.0,Credit Card,Monthly
CUST4661,65.4,Female,Bag,Footwear,886.05,Los Angeles,L,Black,Summer,4.9,Yes,Standard,Yes,Yes,26.0,Debit Card,Weekly
CUST4662,54.64,Male,Bag,Accessories,283.6,Los Angeles,M,Green,Spring,1.1,Yes,Overnight,Yes,Yes,31.0,Cash,Quarterly
CUST4663,51.68,Male,Laptop,Accessories,63.12,Houston,S,Red,Spring,4.4,Yes,Express,Yes,No,12.0,PayPal,Quarterly
CUST4664,57.27,Male,Shoes,Apparel,488.05,New York,S,Green,Winter,1.6,Yes,Standard,No,No,34.0,Credit Card,Quarterly
CUST4665,46.42,Male,Bag,Accessories,653.69,Los Angeles,L,Red,Spring,1.8,Yes,Overnight,Yes,No,8.0,Cash,Monthly
CUST4666,49.38,Female,Bag,Apparel,912.85,Chicago,M,Green,Winter,1.9,Yes,Overnight,No,Yes,49.0,PayPal,Monthly
CUST4667,58.36,Male,Smartphone,Electronics,519.13,Los Angeles,XL,Green,Fall,1.5,Yes,Express,Yes,No,13.0,Credit Card,Quarterly
CUST4668,68.14,Male,Shoes,Books,165.11,Phoenix,M,Green,Spring,4.1,No,Standard,No,No,15.0,PayPal,Quarterly
CUST4669,33.3,Female,Book,Apparel,265.51,Houston,XL,Blue,Winter,1.7,No,Express,Yes,No,18.0,Credit Card,Weekly
CUST4670,27.23,Male,T-shirt,Apparel,455.36,Houston,XL,Green,Summer,2.8,No,Overnight,No,Yes,33.0,PayPal,Monthly
CUST4671,53.5,Female,Bag,Electronics,94.64,Houston,L,White,Winter,4.5,No,Overnight,No,No,18.0,Credit Card,Quarterly
CUST4672,27.72,Female,Smartphone,Electronics,993.72,Los Angeles,S,White,Winter,4.9,No,Overnight,No,No,48.0,PayPal,Weekly
CUST4673,27.04,Female,Book,Apparel,77.13,Chicago,S,White,Spring,1.8,Yes,Standard,No,Yes,38.0,Cash,Monthly
CUST4674,44.72,Female,Book,Accessories,941.89,Phoenix,XL,Blue,Winter,4.2,Yes,Overnight,Yes,No,46.0,Cash,Quarterly
CUST4675,37.61,Male,Book,Electronics,544.53,Los Angeles,XL,Green,Summer,1.5,No,Standard,Yes,Yes,47.0,Debit Card,Monthly
CUST4676,40.28,Male,Headphones,Electronics,931.58,Los Angeles,XL,Green,Summer,3.9,Yes,Overnight,No,Yes,22.0,PayPal,Quarterly
CUST4677,46.94,Female,Smartphone,Apparel,773.57,Phoenix,XL,White,Summer,4.1,Yes,Standard,No,Yes,46.0,Credit Card,Quarterly
CUST4678,24.76,Male,Laptop,Footwear,11.22,Houston,S,Blue,Fall,4.4,No,Standard,No,No,35.0,Debit Card,Monthly
CUST4679,48.37,Female,Headphones,Footwear,70.58,Phoenix,XL,Black,Spring,1.3,No,Standard,No,No,42.0,Credit Card,Weekly
CUST4680,31.26,Female,Smartphone,Footwear,787.37,Houston,XL,White,Summer,3.2,No,Overnight,Yes,No,15.0,PayPal,Weekly
CUST4681,35.19,Female,Headphones,Apparel,943.26,Phoenix,XL,Red,Fall,3.8,Yes,Express,Yes,Yes,40.0,Cash,Monthly
CUST4682,54.9,Female,Bag,Books,643.27,New York,M,White,Fall,1.6,No,Standard,Yes,Yes,41.0,PayPal,Monthly
CUST4683,26.05,Female,Smartphone,Footwear,754.29,Houston,M,Blue,Fall,4.9,No,Standard,Yes,Yes,36.0,Credit Card,Weekly
CUST4684,25.99,Male,Headphones,Apparel,63.71,New York,XL,Red,Spring,4.3,Yes,Overnight,Yes,No,23.0,Cash,Weekly
CUST4685,34.78,Female,Shoes,Books,120.59,Chicago,M,Blue,Spring,3.2,No,Express,Yes,No,41.0,Debit Card,Weekly
CUST4686,20.64,Male,Laptop,Books,374.94,Phoenix,XL,Black,Summer,3.7,No,Express,No,Yes,23.0,Debit Card,Monthly
CUST4687,66.48,Female,Smartphone,Accessories,6.02,Phoenix,L,Blue,Summer,2.7,Yes,Overnight,No,No,1.0,Debit Card,Quarterly
CUST4688,50.01,Male,Shoes,Apparel,182.11,Houston,S,Green,Summer,4.3,No,Express,Yes,Yes,46.0,PayPal,Weekly
CUST4689,52.42,Male,Headphones,Accessories,466.5,Phoenix,S,Blue,Spring,3.8,No,Standard,Yes,Yes,28.0,PayPal,Monthly
CUST4690,43.51,Male,Headphones,Books,808.23,Los Angeles,XL,Red,Winter,3.3,Yes,Express,No,Yes,22.0,Cash,Weekly
CUST4691,47.78,Female,Shoes,Books,981.15,Los Angeles,M,Red,Summer,3.0,Yes,Standard,Yes,Yes,39.0,Debit Card,Weekly
CUST4692,36.62,Male,Headphones,Electronics,658.65,New York,XL,Red,Winter,4.9,Yes,Standard,No,No,37.0,Debit Card,Quarterly
CUST4693,58.77,Female,Headphones,Accessories,318.41,Chicago,XL,Green,Spring,4.9,Yes,Express,No,Yes,6.0,Cash,Monthly
CUST4694,34.53,Female,Bag,Apparel,430.27,Chicago,M,Red,Fall,3.6,No,Express,Yes,Yes,0.0,Cash,Monthly
CUST4695,29.44,Female,Book,Electronics,748.79,Los Angeles,M,Black,Spring,3.2,No,Express,Yes,No,39.0,Credit Card,Monthly
CUST4696,27.56,Male,T-shirt,Books,48.4,Chicago,M,Blue,Spring,1.8,Yes,Express,Yes,Yes,6.0,Debit Card,Monthly
CUST4697,21.55,Female,T-shirt,Electronics,365.91,New York,XL,Black,Spring,3.6,Yes,Express,Yes,No,24.0,Debit Card,Monthly
CUST4698,44.27,Male,T-shirt,Apparel,947.27,Chicago,XL,Blue,Fall,3.7,No,Express,Yes,Yes,30.0,PayPal,Quarterly
CUST4699,39.63,Female,Bag,Footwear,862.88,New York,XL,Green,Summer,1.3,Yes,Express,No,No,27.0,Debit Card,Quarterly
CUST4700,45.93,Female,Smartphone,Electronics,443.39,Phoenix,XL,Black,Spring,1.4,Yes,Express,Yes,Yes,8.0,Credit Card,Monthly
CUST4701,22.78,Male,Laptop,Electronics,821.71,Phoenix,S,Green,Summer,3.6,No,Overnight,No,No,23.0,Cash,Weekly
CUST4702,29.5,Female,Laptop,Apparel,140.48,Los Angeles,M,Blue,Winter,1.7,Yes,Express,Yes,Yes,4.0,Debit Card,Weekly
CUST4703,29.09,Female,T-shirt,Accessories,48.63,Houston,XL,Red,Summer,4.0,No,Standard,Yes,No,28.0,Credit Card,Monthly
CUST4704,35.26,Male,Smartphone,Apparel,465.06,Los Angeles,XL,White,Spring,2.9,Yes,Overnight,Yes,Yes,16.0,Credit Card,Weekly
CUST4705,36.76,Female,T-shirt,Apparel,810.61,Phoenix,S,Black,Summer,4.2,No,Standard,No,Yes,36.0,Debit Card,Weekly
CUST4706,29.36,Male,Book,Electronics,595.68,Houston,XL,Red,Summer,1.1,No,Overnight,No,Yes,43.0,Credit Card,Weekly
CUST4707,57.14,Male,Smartphone,Books,682.08,New York,L,White,Fall,4.8,Yes,Standard,No,No,42.0,Debit Card,Quarterly
CUST4708,45.59,Female,Book,Apparel,9.58,Chicago,M,Green,Fall,3.6,Yes,Standard,Yes,No,10.0,Credit Card,Quarterly
CUST4709,69.82,Male,Shoes,Apparel,486.45,Phoenix,M,Green,Winter,2.7,No,Overnight,No,No,1.0,PayPal,Quarterly
CUST4710,60.83,Female,Bag,Electronics,906.52,Houston,S,White,Summer,2.6,No,Overnight,Yes,Yes,25.0,Credit Card,Monthly
CUST4711,69.02,Female,Laptop,Electronics,830.83,Houston,XL,Black,Summer,2.6,Yes,Express,Yes,No,43.0,Credit Card,Quarterly
CUST4712,18.46,Female,Bag,Electronics,655.38,Chicago,L,Black,Winter,3.9,No,Overnight,Yes,Yes,25.0,Debit Card,Quarterly
CUST4713,52.78,Male,Bag,Electronics,877.87,New York,M,White,Spring,3.5,No,Overnight,No,No,1.0,Cash,Quarterly
CUST4714,41.17,Female,Smartphone,Accessories,576.13,Chicago,L,White,Winter,2.9,Yes,Standard,No,No,3.0,Credit Card,Quarterly
CUST4715,65.03,Female,Bag,Footwear,315.7,Los Angeles,S,Blue,Winter,3.0,No,Express,No,Yes,25.0,Credit Card,Monthly
CUST4716,49.91,Female,Laptop,Footwear,712.82,Chicago,M,Green,Fall,3.6,Yes,Express,No,Yes,4.0,PayPal,Monthly
CUST4717,50.3,Female,T-shirt,Books,700.63,Houston,L,Green,Summer,1.6,No,Standard,Yes,Yes,47.0,Credit Card,Monthly
CUST4718,67.86,Female,Laptop,Books,230.87,Houston,L,White,Summer,4.8,No,Express,No,No,47.0,PayPal,Quarterly
CUST4719,53.49,Male,Smartphone,Apparel,647.63,New York,XL,Blue,Summer,2.3,No,Express,No,No,45.0,Cash,Weekly
CUST4720,34.69,Male,Book,Accessories,798.46,Houston,XL,Black,Fall,3.1,Yes,Express,Yes,No,11.0,Cash,Weekly
CUST4721,65.63,Male,Bag,Footwear,524.29,Phoenix,XL,Red,Fall,2.3,No,Standard,Yes,Yes,40.0,Credit Card,Quarterly
CUST4722,67.14,Male,Book,Books,416.14,Phoenix,M,Green,Winter,1.8,Yes,Overnight,Yes,No,48.0,PayPal,Quarterly
CUST4723,38.07,Female,T-shirt,Apparel,557.56,Houston,XL,Green,Summer,4.9,Yes,Overnight,No,No,39.0,Cash,Monthly
CUST4724,46.09,Female,T-shirt,Books,217.27,Houston,L,White,Winter,3.0,No,Overnight,Yes,Yes,6.0,Debit Card,Quarterly
CUST4725,32.71,Female,Headphones,Accessories,858.18,Chicago,XL,Blue,Summer,1.2,No,Express,Yes,Yes,22.0,Debit Card,Monthly
CUST4726,65.39,Male,Shoes,Apparel,347.89,Chicago,XL,Blue,Summer,1.7,Yes,Standard,No,No,4.0,Debit Card,Quarterly
CUST4727,60.75,Female,T-shirt,Apparel,597.2,Chicago,L,Black,Winter,3.7,No,Standard,Yes,No,9.0,Credit Card,Monthly
CUST4728,37.5,Male,T-shirt,Electronics,282.63,Los Angeles,S,Blue,Summer,2.1,No,Overnight,No,Yes,45.0,PayPal,Quarterly
CUST4729,59.75,Female,Bag,Accessories,474.86,Houston,M,White,Winter,5.0,No,Express,Yes,No,9.0,Cash,Monthly
CUST4730,41.17,Male,Smartphone,Apparel,119.99,New York,L,Black,Spring,4.3,No,Standard,Yes,Yes,35.0,Cash,Quarterly
CUST4731,20.28,Female,T-shirt,Electronics,837.15,Phoenix,S,White,Summer,3.0,No,Standard,No,No,38.0,Cash,Weekly
CUST4732,64.71,Male,Book,Electronics,92.65,New York,L,Red,Summer,1.9,Yes,Overnight,Yes,Yes,37.0,PayPal,Quarterly
CUST4733,28.01,Female,Bag,Accessories,626.28,Los Angeles,S,Red,Fall,3.5,Yes,Express,No,No,30.0,PayPal,Quarterly
CUST4734,44.72,Female,Shoes,Books,722.35,Phoenix,S,Blue,Summer,1.8,No,Express,Yes,Yes,10.0,Debit Card,Quarterly
CUST4735,67.31,Female,Headphones,Apparel,926.07,Chicago,L,Blue,Winter,4.0,Yes,Standard,Yes,Yes,21.0,PayPal,Weekly
CUST4736,26.7,Male,Smartphone,Footwear,977.52,Los Angeles,S,Blue,Spring,3.6,No,Express,Yes,No,40.0,Cash,Monthly
CUST4737,67.73,Male,Bag,Apparel,206.17,Los Angeles,XL,Red,Summer,1.6,No,Overnight,Yes,No,39.0,PayPal,Quarterly
CUST4738,45.97,Male,T-shirt,Accessories,314.3,Houston,S,Blue,Winter,2.0,Yes,Standard,No,No,43.0,PayPal,Quarterly
CUST4739,18.38,Male,Laptop,Footwear,540.73,Los Angeles,XL,Blue,Fall,2.4,No,Overnight,Yes,Yes,15.0,Debit Card,Weekly
CUST4740,21.4,Male,Shoes,Accessories,217.15,Houston,L,Black,Fall,4.4,No,Express,Yes,No,24.0,PayPal,Monthly
CUST4741,52.86,Female,T-shirt,Electronics,771.66,Los Angeles,XL,Red,Summer,2.8,No,Standard,Yes,Yes,9.0,PayPal,Quarterly
CUST4742,58.23,Male,Smartphone,Books,774.58,Houston,M,Black,Summer,3.8,Yes,Standard,No,No,27.0,Cash,Quarterly
CUST4743,62.98,Male,Book,Electronics,40.34,Los Angeles,S,White,Summer,2.7,No,Express,Yes,No,44.0,Debit Card,Weekly
CUST4744,40.06,Male,Book,Electronics,335.63,Los Angeles,M,White,Spring,4.3,Yes,Express,No,Yes,25.0,Cash,Quarterly
CUST4745,23.4,Male,Laptop,Accessories,157.96,New York,L,White,Summer,3.3,No,Express,Yes,No,1.0,Debit Card,Monthly
CUST4746,45.96,Female,Smartphone,Apparel,775.81,Los Angeles,XL,Red,Summer,2.4,No,Standard,No,No,45.0,Debit Card,Quarterly
CUST4747,54.54,Female,Headphones,Accessories,665.67,Los Angeles,L,Blue,Winter,4.3,Yes,Overnight,No,Yes,43.0,Debit Card,Quarterly
CUST4748,68.76,Male,Headphones,Footwear,406.27,Los Angeles,S,Black,Winter,4.3,Yes,Standard,No,Yes,18.0,Credit Card,Quarterly
CUST4749,58.31,Male,Laptop,Footwear,686.18,Houston,XL,Red,Spring,3.9,Yes,Express,Yes,Yes,35.0,Credit Card,Weekly
CUST4750,51.62,Female,Laptop,Accessories,73.38,New York,S,Black,Spring,1.2,Yes,Express,Yes,Yes,3.0,Debit Card,Quarterly
CUST4751,66.87,Male,Shoes,Footwear,892.94,New York,S,Green,Fall,2.6,Yes,Overnight,No,Yes,13.0,Credit Card,Quarterly
CUST4752,56.84,Female,Book,Accessories,217.27,New York,L,Green,Fall,2.8,No,Express,No,Yes,9.0,PayPal,Monthly
CUST4753,26.0,Male,Book,Books,882.24,Houston,XL,Red,Summer,1.2,Yes,Express,No,No,28.0,Cash,Quarterly
CUST4754,41.88,Female,Smartphone,Electronics,791.71,Chicago,S,Black,Summer,4.2,No,Overnight,Yes,No,3.0,Credit Card,Quarterly
CUST4755,35.25,Male,Shoes,Electronics,363.14,Houston,S,Red,Fall,1.5,Yes,Express,No,No,8.0,Cash,Quarterly
CUST4756,22.55,Male,Laptop,Accessories,259.75,Houston,L,Green,Fall,4.4,Yes,Overnight,No,Yes,38.0,Cash,Quarterly
CUST4757,20.82,Female,Laptop,Footwear,765.12,Phoenix,S,Blue,Fall,2.6,No,Overnight,Yes,No,6.0,Debit Card,Quarterly
CUST4758,59.3,Female,Smartphone,Footwear,824.74,New York,S,Green,Fall,1.6,Yes,Standard,Yes,Yes,15.0,Debit Card,Weekly
CUST4759,47.02,Female,Laptop,Electronics,340.71,Houston,M,Red,Summer,4.4,Yes,Overnight,No,Yes,46.0,PayPal,Weekly
CUST4760,47.9,Male,Book,Footwear,918.8,New York,L,Black,Summer,3.5,Yes,Standard,Yes,No,20.0,Debit Card,Monthly
CUST4761,29.84,Male,Bag,Footwear,423.57,Houston,L,Red,Spring,4.2,No,Express,Yes,Yes,21.0,PayPal,Quarterly
CUST4762,31.45,Male,Headphones,Books,65.17,Los Angeles,M,White,Summer,3.4,Yes,Standard,Yes,Yes,46.0,Debit Card,Quarterly
CUST4763,38.18,Female,Bag,Apparel,862.73,New York,XL,White,Summer,3.0,Yes,Standard,Yes,Yes,33.0,Credit Card,Quarterly
CUST4764,50.77,Female,Bag,Footwear,979.12,Chicago,XL,White,Winter,1.6,No,Overnight,No,No,26.0,Credit Card,Quarterly
CUST4765,40.52,Male,Laptop,Books,438.24,Los Angeles,L,Red,Spring,3.9,Yes,Express,No,Yes,1.0,Debit Card,Weekly
CUST4766,18.88,Female,T-shirt,Apparel,746.61,Phoenix,XL,Green,Spring,4.8,Yes,Overnight,Yes,No,49.0,Credit Card,Quarterly
CUST4767,53.01,Male,Headphones,Books,450.57,Phoenix,S,Red,Fall,2.0,No,Express,Yes,Yes,25.0,PayPal,Weekly
CUST4768,45.81,Male,T-shirt,Accessories,590.34,Chicago,M,Blue,Spring,3.0,No,Express,No,No,30.0,Credit Card,Quarterly
CUST4769,51.35,Male,Smartphone,Accessories,222.93,New York,S,Blue,Summer,1.7,No,Express,Yes,Yes,13.0,Credit Card,Weekly
CUST4770,50.15,Female,Smartphone,Books,719.16,Chicago,M,Green,Spring,1.0,Yes,Express,Yes,No,31.0,Credit Card,Weekly
CUST4771,57.31,Female,T-shirt,Electronics,255.11,Chicago,M,Blue,Fall,3.9,No,Express,No,Yes,11.0,Credit Card,Weekly
CUST4772,48.45,Female,Laptop,Electronics,303.08,Phoenix,S,White,Fall,2.3,No,Express,Yes,Yes,50.0,Debit Card,Weekly
CUST4773,54.45,Male,T-shirt,Apparel,544.23,Houston,S,Green,Winter,2.1,Yes,Express,Yes,No,18.0,PayPal,Monthly
CUST4774,21.77,Female,Bag,Apparel,199.26,Phoenix,S,Green,Winter,2.9,No,Standard,No,No,11.0,Debit Card,Weekly
CUST4775,66.26,Male,Laptop,Books,307.12,Phoenix,M,Black,Fall,3.0,No,Express,No,Yes,21.0,Credit Card,Monthly
CUST4776,23.52,Female,T-shirt,Apparel,180.99,Los Angeles,L,Black,Winter,2.1,Yes,Overnight,No,Yes,45.0,Cash,Weekly
CUST4777,58.92,Female,Shoes,Electronics,801.2,New York,S,White,Summer,1.4,Yes,Standard,Yes,Yes,27.0,Credit Card,Quarterly
CUST4778,33.67,Male,Bag,Electronics,385.71,Chicago,S,Green,Summer,2.6,Yes,Express,Yes,No,40.0,Cash,Quarterly
CUST4779,22.5,Male,Book,Accessories,981.49,Los Angeles,XL,Red,Summer,1.3,No,Standard,No,Yes,27.0,PayPal,Weekly
CUST4780,57.79,Male,Headphones,Footwear,908.22,New York,S,Green,Summer,4.4,Yes,Express,No,Yes,15.0,Credit Card,Weekly
CUST4781,40.76,Female,Headphones,Electronics,969.2,Houston,XL,Green,Summer,2.8,Yes,Standard,Yes,No,33.0,PayPal,Quarterly
CUST4782,38.55,Male,Bag,Accessories,301.43,Phoenix,L,White,Fall,4.4,Yes,Express,No,Yes,36.0,Cash,Monthly
CUST4783,52.36,Female,T-shirt,Footwear,915.43,New York,M,Blue,Fall,1.6,Yes,Standard,Yes,Yes,37.0,PayPal,Quarterly
CUST4784,42.65,Male,Shoes,Footwear,542.49,Los Angeles,S,White,Summer,4.6,Yes,Standard,No,No,25.0,Cash,Weekly
CUST4785,45.74,Female,Laptop,Books,334.19,Phoenix,XL,Red,Winter,1.7,No,Overnight,Yes,No,31.0,Cash,Quarterly
CUST4786,25.09,Female,Smartphone,Apparel,57.81,Los Angeles,L,Black,Fall,1.5,No,Overnight,No,Yes,50.0,Debit Card,Quarterly
CUST4787,38.33,Female,Smartphone,Electronics,817.22,Los Angeles,M,Blue,Fall,4.8,No,Standard,No,No,5.0,Cash,Monthly
CUST4788,59.47,Female,Smartphone,Accessories,927.38,New York,M,White,Spring,4.0,No,Overnight,Yes,Yes,15.0,Credit Card,Monthly
CUST4789,46.38,Male,Smartphone,Footwear,706.16,Los Angeles,M,White,Spring,1.4,No,Express,Yes,No,16.0,Cash,Monthly
CUST4790,67.93,Male,Headphones,Electronics,396.51,Houston,M,Green,Summer,3.3,Yes,Overnight,Yes,Yes,31.0,Credit Card,Monthly
CUST4791,25.49,Female,Book,Accessories,451.74,Phoenix,M,Black,Fall,2.3,Yes,Overnight,No,No,0.0,PayPal,Monthly
CUST4792,53.22,Female,Laptop,Apparel,338.89,Phoenix,XL,Green,Fall,2.1,Yes,Overnight,No,No,36.0,Debit Card,Monthly
CUST4793,65.54,Female,Bag,Footwear,84.66,New York,M,Black,Winter,4.7,No,Express,Yes,No,14.0,Cash,Monthly
CUST4794,59.34,Female,Laptop,Apparel,961.12,New York,S,Black,Spring,3.7,Yes,Overnight,No,No,31.0,Debit Card,Monthly
CUST4795,55.92,Female,Headphones,Electronics,163.66,Chicago,S,Black,Summer,1.1,Yes,Express,No,Yes,21.0,Cash,Quarterly
CUST4796,37.4,Male,Bag,Electronics,566.75,Los Angeles,XL,Blue,Summer,4.4,Yes,Express,No,No,12.0,PayPal,Weekly
CUST4797,67.37,Female,Book,Footwear,730.54,Houston,M,Red,Spring,1.5,No,Overnight,Yes,Yes,26.0,Credit Card,Quarterly
CUST4798,46.78,Male,Headphones,Electronics,14.68,Chicago,S,Blue,Summer,2.2,No,Standard,No,No,5.0,PayPal,Quarterly
CUST4799,46.86,Male,Shoes,Books,38.84,Houston,S,Blue,Winter,4.4,Yes,Overnight,No,Yes,28.0,Debit Card,Weekly
CUST4800,24.41,Female,Shoes,Books,937.23,New York,XL,Black,Spring,3.3,Yes,Overnight,No,No,2.0,PayPal,Weekly
CUST4801,18.26,Female,Headphones,Footwear,902.8,New York,M,Green,Fall,2.2,No,Overnight,No,Yes,47.0,Debit Card,Quarterly
CUST4802,49.03,Female,Headphones,Books,327.93,Houston,S,Blue,Fall,3.7,No,Overnight,Yes,Yes,27.0,PayPal,Quarterly
CUST4803,45.93,Male,Bag,Books,47.29,Phoenix,M,Black,Fall,4.0,No,Standard,Yes,Yes,38.0,PayPal,Monthly
CUST4804,67.24,Male,Laptop,Accessories,630.8,New York,L,Green,Summer,2.0,Yes,Overnight,Yes,No,17.0,PayPal,Weekly
CUST4805,33.84,Female,Bag,Electronics,312.93,New York,M,Green,Winter,4.4,No,Express,Yes,Yes,40.0,Cash,Monthly
CUST4806,56.91,Male,T-shirt,Books,32.42,Houston,XL,White,Fall,2.8,Yes,Express,Yes,Yes,29.0,Debit Card,Monthly
CUST4807,64.98,Male,Book,Books,990.16,Houston,XL,Blue,Summer,4.3,Yes,Overnight,Yes,Yes,11.0,Debit Card,Quarterly
CUST4808,35.88,Male,Book,Accessories,106.21,New York,M,Red,Winter,4.9,Yes,Overnight,No,Yes,13.0,Debit Card,Monthly
CUST4809,39.46,Female,Smartphone,Accessories,237.4,Los Angeles,L,Blue,Spring,4.5,Yes,Standard,Yes,Yes,47.0,PayPal,Monthly
CUST4810,51.59,Female,Book,Footwear,951.29,New York,XL,White,Spring,1.3,No,Express,Yes,Yes,5.0,Cash,Quarterly
CUST4811,44.65,Male,Bag,Electronics,996.8,Houston,L,Blue,Fall,4.5,Yes,Standard,Yes,Yes,42.0,Cash,Quarterly
CUST4812,26.37,Male,T-shirt,Apparel,465.39,Los Angeles,M,White,Spring,4.7,No,Express,Yes,No,18.0,Cash,Quarterly
CUST4813,29.48,Female,Headphones,Accessories,509.97,Houston,XL,Red,Fall,3.1,Yes,Overnight,No,No,9.0,Credit Card,Quarterly
CUST4814,61.41,Female,T-shirt,Apparel,390.96,New York,L,Black,Fall,2.7,Yes,Standard,No,No,23.0,Credit Card,Monthly
CUST4815,28.1,Male,Laptop,Apparel,603.02,Chicago,S,Black,Summer,3.5,No,Standard,No,No,41.0,Cash,Quarterly
CUST4816,27.43,Female,Bag,Apparel,688.24,New York,L,Red,Spring,1.1,Yes,Express,No,No,30.0,PayPal,Quarterly
CUST4817,59.58,Male,Headphones,Accessories,146.61,New York,XL,Blue,Winter,3.9,Yes,Standard,Yes,No,24.0,Credit Card,Weekly
CUST4818,62.32,Male,Shoes,Apparel,806.41,Chicago,S,Red,Summer,4.5,Yes,Express,No,Yes,7.0,Credit Card,Monthly
CUST4819,62.27,Female,T-shirt,Apparel,705.64,Phoenix,L,Red,Summer,1.1,Yes,Overnight,Yes,Yes,48.0,Debit Card,Quarterly
CUST4820,66.48,Female,T-shirt,Footwear,447.96,Los Angeles,L,Green,Winter,4.6,No,Express,No,Yes,17.0,Cash,Monthly
CUST4821,69.7,Female,Book,Apparel,392.12,Los Angeles,XL,Red,Spring,4.4,Yes,Express,No,Yes,39.0,Credit Card,Monthly
CUST4822,41.99,Male,Laptop,Footwear,688.3,Los Angeles,L,Blue,Summer,3.8,No,Express,Yes,Yes,33.0,Debit Card,Monthly
CUST4823,46.58,Female,T-shirt,Books,181.26,Houston,XL,White,Winter,3.4,Yes,Standard,No,No,16.0,PayPal,Monthly
CUST4824,33.11,Male,Headphones,Books,635.68,Houston,XL,White,Fall,3.9,Yes,Standard,No,Yes,6.0,Credit Card,Weekly
CUST4825,21.5,Male,Headphones,Accessories,409.09,Los Angeles,L,Green,Winter,4.0,Yes,Overnight,No,No,9.0,PayPal,Weekly
CUST4826,23.11,Female,Shoes,Electronics,622.88,Chicago,S,Red,Winter,3.1,Yes,Express,No,Yes,31.0,Credit Card,Weekly
CUST4827,55.73,Male,T-shirt,Apparel,919.78,Chicago,XL,Black,Summer,1.6,No,Standard,No,No,45.0,PayPal,Weekly
CUST4828,43.33,Male,Laptop,Apparel,318.55,Houston,XL,Red,Summer,1.8,Yes,Overnight,Yes,No,41.0,Credit Card,Quarterly
CUST4829,35.2,Female,Bag,Footwear,920.32,Phoenix,M,Green,Summer,3.8,Yes,Standard,No,Yes,33.0,PayPal,Quarterly
CUST4830,24.67,Female,Shoes,Electronics,271.71,Los Angeles,L,Blue,Summer,4.9,No,Express,No,Yes,44.0,PayPal,Quarterly
CUST4831,52.08,Female,Bag,Electronics,940.79,New York,L,Green,Spring,4.1,Yes,Overnight,No,No,9.0,Credit Card,Weekly
CUST4832,23.2,Female,Shoes,Books,684.17,Houston,L,White,Summer,2.5,Yes,Standard,No,No,24.0,Credit Card,Weekly
CUST4833,50.21,Male,Book,Footwear,998.22,Los Angeles,L,Red,Summer,4.7,No,Standard,Yes,Yes,19.0,PayPal,Monthly
CUST4834,64.81,Female,Smartphone,Apparel,893.5,Phoenix,M,White,Summer,3.4,No,Standard,Yes,Yes,44.0,Cash,Weekly
CUST4835,34.52,Male,Shoes,Footwear,668.53,Chicago,L,Red,Summer,1.8,No,Overnight,Yes,No,34.0,PayPal,Quarterly
CUST4836,41.43,Male,T-shirt,Books,186.33,Houston,L,Red,Summer,4.2,No,Overnight,Yes,No,29.0,Cash,Monthly
CUST4837,50.05,Female,Bag,Apparel,901.61,Houston,S,Black,Fall,4.7,No,Overnight,No,Yes,18.0,Credit Card,Weekly
CUST4838,33.9,Male,Bag,Footwear,786.01,Los Angeles,L,White,Spring,3.3,Yes,Standard,No,Yes,16.0,PayPal,Monthly
CUST4839,48.38,Male,Laptop,Apparel,900.6,Phoenix,XL,Red,Winter,2.1,Yes,Standard,No,Yes,1.0,Cash,Weekly
CUST4840,47.41,Female,Shoes,Apparel,360.56,New York,XL,Green,Fall,1.6,No,Overnight,No,Yes,34.0,PayPal,Quarterly
CUST4841,36.95,Female,T-shirt,Footwear,962.17,Phoenix,XL,Green,Spring,2.8,Yes,Overnight,Yes,No,23.0,PayPal,Monthly
CUST4842,34.45,Female,Headphones,Electronics,15.52,Los Angeles,L,Red,Spring,2.7,No,Overnight,No,Yes,16.0,PayPal,Weekly
CUST4843,40.27,Female,Headphones,Footwear,860.63,Phoenix,M,Red,Summer,1.4,Yes,Express,Yes,Yes,7.0,PayPal,Quarterly
CUST4844,18.25,Male,Laptop,Books,760.75,New York,L,Green,Fall,4.1,No,Express,No,Yes,13.0,Cash,Quarterly
CUST4845,30.8,Male,Bag,Electronics,701.14,Houston,M,Green,Fall,3.7,Yes,Standard,Yes,No,21.0,Cash,Quarterly
CUST4846,29.52,Male,Headphones,Apparel,55.52,Chicago,L,Blue,Fall,2.6,No,Standard,No,No,48.0,Cash,Quarterly
CUST4847,56.47,Female,Headphones,Apparel,322.91,Chicago,M,Black,Winter,3.8,No,Overnight,Yes,No,7.0,PayPal,Weekly
CUST4848,40.68,Male,Headphones,Books,340.57,New York,L,White,Summer,3.0,Yes,Standard,No,Yes,31.0,PayPal,Weekly
