Contract ID,Country,Supplier,Contract Value (USD),Bidders Count,Award Date,Contract Duration (Months),Risk Score
8cef8fb5,Senegal,Reed-Conway,45080668.06,2,2024-05-07,6,High
08839011,Ghana,Hunter-Crawford,10996052.11,3,2022-07-20,12,High
45c9a3b8,Ethiopia,Davis LLC,38275120.06,1,2020-07-18,36,High
33654d68,Ghana,Robinson Inc,48675246.32,3,2024-09-14,24,High
278e57c9,Nigeria,Abbott-Williams,11107311.32,1,2022-05-07,24,High
bfb8a8cd,Tanzania,"Spence, Ho and Tran",12748808.38,2,2020-05-15,3,High
d696dac3,Tanzania,Robinson-Conway,29198371.33,3,2022-05-06,12,High
0d9292e0,Nigeria,"Frost, Phillips and Greene",27886874.64,1,2023-08-28,12,High
ef25e45d,Egypt,Edwards-Scott,30082010.93,5,2025-01-26,3,High
caac3a9b,Nigeria,Lewis-Blake,1691005.62,3,2021-08-02,24,Low
4798b5db,Ethiopia,Moore-Scott,31424878.83,2,2024-10-21,3,High
91b05c81,Uganda,"Salinas, Rogers and Bradshaw",35636430.93,3,2024-10-24,12,High
7a181b15,Nigeria,Kent-Romero,6480710.84,3,2021-08-07,3,Medium
adb15fdd,Kenya,Wood-Mccall,36928731.63,3,2021-08-03,6,High
ca520aad,Zambia,"Pratt, Norton and Nguyen",3994195.38,3,2023-05-12,36,Low
f4eae0a3,Kenya,"Bradley, Snyder and Moore",30629147.18,2,2023-03-23,6,High
81b14d27,Ethiopia,"Nielsen, Murphy and Arroyo",47444105.71,1,2022-03-07,24,High
6a3d898f,South Africa,Glenn and Sons,2038945.77,1,2021-05-08,6,High
1c14debd,Ghana,Smith Ltd,9729697.47,2,2023-01-28,36,Low
8d681678,Senegal,Booker and Sons,29878057.58,5,2023-06-25,12,High
a1674543,Uganda,Rodriguez PLC,2833971.45,10,2023-09-09,6,Low
316d5f80,Uganda,"Byrd, Jackson and Johnston",29463513.59,10,2022-09-24,24,High
611902f4,Zambia,Wagner-Hess,49766106.23,1,2024-09-08,3,High
6c89ddf3,Kenya,Barnett LLC,15382848.65,2,2022-04-19,12,High
4964ffb2,Senegal,Hunter PLC,48047306.24,3,2021-10-03,24,High
aafaed67,Nigeria,Freeman Inc,5997871.78,2,2023-01-15,24,Low
3ef17353,Zambia,Black Inc,28392897.66,3,2022-12-26,36,High
a401bf60,Ethiopia,"Bradshaw, Cain and Walls",23536650.9,3,2024-01-15,24,High
e9fa9380,Senegal,Wilson-Nelson,41124482.52,3,2022-05-31,12,High
33cf59b9,Egypt,"Mccoy, Jackson and Russo",17137611.54,3,2023-09-22,3,High
34478ffa,Morocco,Watson and Sons,17537736.33,1,2022-06-09,3,High
d235cbb4,Egypt,"Thomas, Gonzales and Lee",20044801.48,1,2022-07-23,24,High
1678777f,Ghana,"Turner, Peters and Figueroa",4039089.92,10,2021-06-04,24,Low
7836f629,Morocco,Golden and Sons,35276486.38,3,2020-12-25,6,High
cdd39c67,Rwanda,"Armstrong, Ray and Graham",33125388.83,3,2020-06-14,24,High
48c7686b,South Africa,Mccormick-Kerr,21182932.77,2,2024-08-04,12,High
c14567b5,Zambia,Thomas-Doyle,27568979.26,1,2022-11-22,3,High
7511a60b,Zambia,"Williams, Ortiz and King",2511418.93,5,2020-09-28,3,Low
225a0958,Ghana,Ruiz LLC,40599103.02,1,2023-07-28,12,High
43da0f21,Ghana,Collins PLC,44822398.36,1,2022-02-15,24,High
6893dab4,Ghana,Mcgrath Group,630192.48,10,2021-11-18,24,Low
fa46deed,Egypt,"Moreno, Grant and Blankenship",49490320.78,1,2023-09-14,6,High
1bbb5826,Rwanda,"Chandler, Mcbride and Torres",14823480.3,1,2023-05-01,6,High
eed49527,Senegal,Bryant LLC,30162213.52,1,2024-08-19,3,High
55af3081,Kenya,"Garcia, Graham and Boyd",22756970.3,1,2020-09-26,3,High
3f872b12,Ethiopia,"White, Davidson and Smith",33997650.36,10,2022-11-30,3,High
7ab86e6b,Ghana,Nelson Group,37700206.6,5,2022-06-19,6,High
e8c804ff,Ethiopia,Sanchez-Castro,29642562.55,1,2022-06-24,3,High
9d01e5d9,Nigeria,"Ortiz, Burns and Stewart",33301083.34,5,2024-08-29,12,High
09dabc6c,Kenya,Snyder-Martinez,28211724.51,2,2020-06-22,6,High
1bf93c38,Senegal,Scott Ltd,41889576.45,3,2021-01-15,12,High
572366a2,Nigeria,"Livingston, Garcia and Morales",4731624.61,2,2022-07-04,12,Low
452d70d5,Ethiopia,"Chavez, Dennis and Carr",41897043.73,10,2021-04-15,12,High
2dd58564,Zambia,Cohen Group,18209717.31,1,2022-08-16,12,High
b24b3a87,Senegal,"Wright, Craig and Wade",21465858.12,3,2023-11-22,6,High
b6a46c00,Kenya,Jensen Ltd,8990419.82,2,2021-06-25,36,Low
7e5bc0d2,Kenya,"Espinoza, Davis and Cooper",39586681.63,1,2021-08-18,6,High
0b3bdc09,Morocco,Howard Ltd,36370936.49,10,2021-05-18,6,High
f7bb890a,Uganda,Martinez PLC,38208708.99,1,2021-09-21,3,High
9324fee2,Ethiopia,Evans-Martin,13279652.88,10,2023-12-20,36,High
bc6c6d0c,Zambia,"Hernandez, Phillips and Stevenson",9795239.23,3,2024-02-26,6,Low
408141fa,Egypt,"Church, Watkins and Boyd",21355278.44,5,2021-11-10,12,High
2bc8bde3,Tanzania,"West, Clark and Vasquez",17763197.49,10,2023-06-18,6,High
fb90fc58,Kenya,Jimenez-Ward,6375505.01,5,2020-06-04,3,Medium
5d47983c,Morocco,Dean and Sons,34760717.3,5,2021-11-05,12,High
1d1924e3,Nigeria,"Park, Gilbert and Martin",9416333.42,1,2021-10-22,24,High
e4e8eb71,Ethiopia,Hampton and Sons,10061085.96,5,2021-11-13,12,High
512716be,Zambia,Lewis PLC,13692210.64,10,2023-03-07,36,High
ce617b1b,Nigeria,"Duke, Rivera and Wolfe",45850355.85,5,2020-09-21,6,High
8e614724,Uganda,"Wright, Moore and Riggs",48338996.8,5,2021-04-25,6,High
3495c612,Rwanda,"Martinez, Lopez and Fernandez",38688747.59,10,2021-04-22,36,High
ac91dcbe,Morocco,"Jones, Schneider and Green",49202059.37,1,2023-08-16,36,High
fdee7d1b,Zambia,Rosales-Underwood,15913109.0,5,2021-06-23,24,High
d0af00a7,Uganda,Bennett-Lewis,33162446.05,2,2020-10-25,3,High
0620da0e,Rwanda,"Curry, Cook and Thompson",24516206.85,5,2020-12-26,24,High
b5e2599f,Egypt,Garner and Sons,30950953.34,2,2023-03-19,36,High
0546bc97,Ghana,"Sanchez, Simmons and Murphy",43264365.54,10,2021-11-22,3,High
a6c9cee8,Tanzania,"Whitaker, Taylor and Villegas",34180826.68,3,2025-01-09,12,High
f363d47a,Morocco,Robinson Ltd,25896990.46,2,2023-09-29,6,High
351f625d,Ethiopia,Foster-Jones,13909784.51,1,2022-08-31,3,High
4fde19d9,Egypt,"Miller, Huffman and Washington",26432724.43,3,2020-03-21,36,High
e14f87b1,Morocco,Flowers Inc,4690419.92,5,2023-09-17,24,Low
324078ee,Ghana,"Henry, Wood and Meyer",753450.45,1,2023-05-22,24,High
ac09ef36,Nigeria,"Roman, Williams and Farrell",27105878.92,5,2024-06-24,3,High
51e07149,Ethiopia,Arias-Moore,20950318.7,1,2020-07-20,36,High
e9076586,South Africa,Bishop Inc,20421160.28,3,2024-04-06,3,High
8aaf4ce6,Zambia,Kelly LLC,11963012.46,2,2022-03-21,3,High
9300f969,Zambia,Bell Group,2493887.99,2,2020-04-24,12,Low
0a5aade0,Morocco,"Castro, Wade and Wright",32183955.3,2,2023-08-20,36,High
a6577e4e,South Africa,Henry LLC,30804334.95,3,2021-08-09,6,High
92c6c6d7,Zambia,Campbell LLC,33856719.24,3,2021-03-31,12,High
1e386422,Tanzania,Greene LLC,32718893.91,2,2023-10-02,3,High
0ad1f9ea,Senegal,Holland-Gates,7618925.22,3,2023-02-21,6,Low
af60a81c,Uganda,"Reyes, Sanders and Rogers",29425153.58,2,2020-04-13,24,High
2fc370d7,Morocco,Gomez Group,5044186.72,1,2021-08-04,3,High
ecaa65fe,Uganda,Novak-Rodriguez,48414482.58,1,2024-06-10,36,High
a3e8b086,Zambia,Ross-Edwards,14545929.72,1,2024-05-06,24,High
e5de8c8e,Egypt,Armstrong Group,17625896.21,2,2020-11-24,36,High
04c47ff9,Ethiopia,"Mendoza, Williams and Hughes",48247250.18,1,2022-07-08,12,High
64b8240e,Nigeria,Foley and Sons,47797377.91,2,2021-01-06,36,High
eee24ea3,Rwanda,"Prince, Jackson and Bennett",12477460.07,10,2021-06-10,12,High
22063210,Ghana,Edwards PLC,18879365.56,2,2023-03-24,3,High
9ac0017f,Senegal,"Blackwell, Adams and Wright",7267719.48,5,2023-10-20,24,Low
810e2479,Morocco,Ramirez-Delacruz,12195870.49,10,2024-08-08,6,High
f8a54d12,South Africa,Young-Orozco,37734869.05,3,2023-07-03,12,High
c8f07664,Tanzania,"Jacobs, Glass and Fleming",42487843.04,5,2021-03-08,24,High
07dae5ce,Ethiopia,Meyers Group,14246579.01,1,2020-08-18,36,High
dc02ccf2,South Africa,"Williams, Meza and Scott",8182107.55,3,2021-05-05,12,Low
f87e8b73,Senegal,Andersen-Turner,25314702.09,2,2024-03-28,12,High
b32db296,South Africa,Shelton-Jimenez,30678194.04,10,2020-04-20,12,High
0bbb42d5,Ethiopia,"Brown, Smith and Johnston",2410430.47,5,2020-08-08,24,Low
717eb178,Morocco,Brown-Williams,35268481.91,3,2021-05-12,6,High
2c978da7,Nigeria,Walsh PLC,42858030.44,1,2021-11-26,24,High
3a97eba3,Senegal,"Coleman, Smith and Schmidt",7785806.65,5,2024-08-05,36,Low
b09eb9b1,Egypt,Smith Ltd,1299677.55,10,2021-03-20,6,Low
021f8b28,Senegal,Anderson LLC,39705642.25,3,2022-12-30,24,High
8c3084b8,Nigeria,Johnson Ltd,28593797.33,5,2020-11-06,24,High
105e6628,Ghana,Murphy PLC,5356040.8,2,2020-07-08,3,Medium
d88600bd,Senegal,Torres LLC,21423528.8,1,2022-03-22,3,High
a08c6874,Egypt,Snyder LLC,6093694.08,3,2021-12-21,36,Low
af4b2e50,Ethiopia,Martin Group,32202562.03,1,2021-01-25,6,High
2d3035c1,South Africa,"Hall, Adams and Henderson",5645995.24,3,2023-09-01,24,Low
8c05f8cd,Zambia,Torres-Carr,10456929.56,2,2021-10-15,3,High
b40b8471,Uganda,"Stewart, Rodriguez and Rocha",33095991.21,10,2023-09-10,36,High
f028ccac,Uganda,Mcbride Inc,7090751.7,1,2021-01-15,3,High
ba13e413,Senegal,Tran-Sanchez,35493909.68,10,2021-02-25,3,High
43f781aa,Rwanda,"Shea, Miller and Anderson",232806.17,1,2024-03-06,3,High
f1a61cf1,Rwanda,Green-Li,31936408.82,3,2024-09-15,6,High
cf9dbb19,Nigeria,Wong-Patel,21061055.86,2,2022-03-13,24,High
faaab0c7,Ghana,Walker Group,44174268.36,2,2023-08-14,12,High
b3ba5a18,Zambia,Jimenez Inc,33814971.25,1,2022-05-21,6,High
ebc006ca,Uganda,"Bryant, Wilson and Hudson",3605824.43,10,2021-03-17,24,Low
da9a69f0,Rwanda,Williams-Rogers,16930009.64,5,2023-02-23,36,High
a7c0c168,Morocco,Johnson-Green,37933162.64,5,2023-10-29,6,High
3b658756,Ethiopia,Lopez-Clark,7713850.37,10,2024-03-21,6,Low
9bccb79c,Tanzania,Clayton-Franco,23217861.97,5,2024-07-09,36,High
ff3db45e,Ghana,"Wright, Glenn and Reid",13849010.84,2,2022-10-31,3,High
0977c427,Morocco,Monroe-Gonzalez,5191492.63,5,2021-08-14,3,Medium
7b9ef56b,Ethiopia,Wiggins LLC,40314147.47,1,2024-08-03,3,High
55e67737,Rwanda,Harris-Gamble,16483924.63,10,2022-09-09,12,High
f00c9849,Uganda,Chavez Ltd,9376023.51,1,2022-04-10,12,High
07d9c368,South Africa,Bailey-Brooks,38348508.04,1,2022-12-13,24,High
03666eda,Ethiopia,Thomas-Myers,23933044.86,1,2023-12-16,12,High
a06a8268,Ethiopia,Brown-Martinez,25244342.54,5,2021-08-03,6,High
6c667e0c,Ethiopia,"Estrada, Taylor and Ross",14808714.76,5,2020-07-05,12,High
32f60a1e,Egypt,"Scott, Martinez and Carey",26884019.65,3,2024-12-30,36,High
5c9b40b9,Kenya,Higgins-Khan,19377598.65,5,2021-08-17,3,High
aec704d6,Kenya,Hall and Sons,8729976.42,3,2020-07-31,24,Low
1a4713b4,Ethiopia,Stewart-Lowery,26147384.66,3,2020-12-09,12,High
23906c9c,Senegal,"Cox, Hall and Montgomery",16349507.16,3,2021-09-19,36,High
915b3359,Egypt,Mullins PLC,9558893.75,3,2021-08-02,12,Low
c4ea03fa,Senegal,"Kirby, Nash and Woods",2095836.06,10,2021-12-24,36,Low
90507cc5,Ethiopia,"Cox, Walters and Adams",21257011.73,3,2024-08-24,12,High
ba04591a,South Africa,Mendoza-Cruz,37959844.79,1,2022-10-28,12,High
609836a1,Kenya,"Cooley, White and Smith",3659230.93,1,2023-12-28,12,High
57b48b65,Ghana,"Flores, Harrison and Faulkner",33942174.21,5,2025-03-16,3,High
97376f95,Morocco,Lambert Ltd,22661174.11,5,2024-08-06,6,High
a6e3ba1e,Ghana,"Thomas, Hines and Brown",48406012.93,10,2023-05-27,6,High
2f7f9d8c,Tanzania,Figueroa Group,25847576.36,5,2020-11-17,36,High
1a7307bf,Zambia,Brown Inc,32947761.97,2,2021-10-15,3,High
e2851bf8,Rwanda,Thompson-Weiss,21199263.32,5,2022-08-07,12,High
902e8b0a,Egypt,Scott-Butler,44943857.18,10,2020-03-28,6,High
6e39dbd1,South Africa,Cox Inc,7872429.79,10,2024-07-29,36,Low
8737a7b8,Morocco,Turner-Patterson,15099567.34,10,2020-06-20,36,High
8a3eb9e2,Egypt,"Fuller, Brady and Williams",34527399.7,10,2024-03-03,3,High
38043760,Morocco,"Mccormick, Short and Fitzgerald",32627509.9,1,2020-11-20,3,High
bf7c4e8b,Kenya,Howell-Miller,20356230.98,3,2024-11-16,6,High
4f23a3e5,Morocco,Robinson-Ortega,33767316.56,2,2022-10-23,3,High
c2b82bed,Nigeria,"Beasley, Parks and Frye",42571110.23,3,2022-01-01,3,High
0fbc3ad1,Kenya,Schroeder-Rivera,38127857.63,1,2022-07-23,24,High
957f4b72,Rwanda,"Nichols, Gonzalez and Day",47398263.34,5,2021-03-23,3,High
eedc9fd9,Morocco,"Cochran, Mitchell and English",27805692.13,3,2021-05-23,3,High
364c73da,Egypt,Griffith Ltd,7367117.74,3,2021-01-29,24,Low
08b50734,Tanzania,"Gomez, Stewart and Proctor",27216059.21,1,2021-04-03,6,High
a79968ba,Ethiopia,Gonzalez and Sons,21186258.61,5,2024-02-22,3,High
124116b7,Egypt,"Mcdonald, Pugh and Mccormick",13764044.58,10,2020-11-14,6,High
eebe15d4,South Africa,"Hamilton, Dyer and Grant",25147780.0,5,2020-03-21,3,High
0d0e8d2d,Egypt,Diaz-Henderson,4621068.42,5,2021-07-09,6,Low
47073165,Ethiopia,Cox and Sons,24466646.02,1,2021-07-16,3,High
bf76c776,Egypt,Sanders Inc,48325911.18,3,2020-09-06,36,High
c1a63198,Senegal,Johnson PLC,35830817.52,1,2021-08-31,24,High
d9c1cfbf,Zambia,"Hall, Marshall and Ryan",12847643.79,5,2022-11-10,6,High
5248fbb0,Zambia,"Stevens, Mann and Barrett",21370531.55,1,2024-04-10,3,High
4f4b904b,Egypt,Ross PLC,34938543.54,10,2020-05-16,12,High
56e30f72,Egypt,"Sanchez, White and Hunt",35390455.54,10,2021-08-17,3,High
381c6dbf,Zambia,Fowler LLC,10612796.8,5,2022-05-16,6,High
6f8e0f03,South Africa,"Alvarado, Carroll and Hill",20309391.98,2,2025-03-13,6,High
4086001f,Kenya,"Conner, Beck and Allen",29231346.82,2,2024-03-13,12,High
a52831cd,South Africa,Little-Mack,2590497.72,3,2024-06-09,3,Low
7fe399ec,Ghana,"Hansen, Rogers and Hoffman",15031316.93,2,2022-07-03,12,High
677cbd60,Egypt,"Howell, Robinson and Ferguson",13115809.89,2,2023-02-26,3,High
b7906b32,Ethiopia,Walsh-Hayes,11647723.27,3,2020-11-24,12,High
55edb9da,Zambia,"Oliver, Mcdonald and Wright",40210248.41,3,2024-04-08,6,High
97aca0ee,South Africa,Cox-Reynolds,31910546.95,10,2023-08-15,6,High
99c90dcf,Morocco,Owens LLC,43872771.94,10,2022-09-09,3,High
623c75c4,Kenya,"Bartlett, Harris and Richardson",40122294.0,1,2022-05-12,24,High
8f781cd6,Zambia,Floyd-Sparks,26161295.59,5,2025-01-08,6,High
06d38367,Tanzania,"Arnold, Myers and Mcneil",49845238.16,3,2024-05-31,24,High
4ab324b7,Kenya,"Koch, Lee and Durham",42842011.64,3,2022-02-03,24,High
fc354ac2,Uganda,Silva PLC,31512957.55,5,2024-01-29,12,High
96f9608d,Morocco,Livingston Group,24008015.74,3,2021-03-05,3,High
d116525c,Ghana,Ellis-Thompson,23526195.38,1,2024-09-04,12,High
7fab1ac3,Egypt,Paul-Adams,6102036.38,1,2023-01-20,6,High
42810e76,Uganda,"Cruz, Frederick and Gonzalez",23951753.79,1,2021-02-03,12,High
a0968f39,Ethiopia,"Conley, Gay and Flowers",42132229.75,2,2022-10-27,12,High
f5fcabfd,Senegal,Stone-Cooley,1533784.25,3,2024-04-03,24,Low
a20a8096,Senegal,Rosales-Long,24224855.24,3,2024-05-03,12,High
5c8b3378,Rwanda,Rivera-Hanson,42750368.78,10,2021-07-13,12,High
a3f002fc,Ghana,Douglas Ltd,11925849.74,5,2020-05-03,3,High
4c74f8c4,Ghana,"Olsen, Davis and Brown",31212786.56,10,2022-06-04,36,High
6b334e51,Zambia,"Richard, Armstrong and Mcdaniel",8733765.7,1,2021-05-20,12,High
69339d5b,Ethiopia,Thomas-Burns,3278434.4,2,2021-07-08,24,Low
0329d845,Ethiopia,Jones and Sons,9081131.99,3,2024-11-06,12,Low
1a6bd56d,Egypt,Meyers-Rodriguez,36097821.63,2,2021-07-18,3,High
4d070330,Senegal,"Johnson, Gallegos and Lewis",23764510.4,1,2022-04-18,24,High
0fb752e3,Kenya,Smith-Gilbert,30100523.43,2,2023-06-20,12,High
8ac3ed49,South Africa,"Smith, Johnson and Peck",33270046.2,3,2020-12-07,3,High
917f6f9b,Tanzania,Martin Inc,34314918.7,10,2023-01-22,3,High
e99ec9c7,Rwanda,Acosta and Sons,19828932.62,2,2020-07-02,12,High
33e6d28f,Kenya,Wilson-Potts,389936.06,2,2020-07-17,3,Low
2d1625a5,Uganda,Bryant PLC,22335904.86,3,2021-07-25,6,High
bbb2f5f6,Nigeria,Pham-Murray,49290313.72,3,2024-12-04,36,High
f6a3b29d,Uganda,"Smith, Lopez and Peters",34067414.98,10,2022-10-11,36,High
fa4a3a35,Rwanda,Snyder Inc,36602493.99,5,2023-12-27,3,High
f4ddf337,Kenya,"Perez, Thomas and Hall",16144532.39,10,2025-03-05,12,High
bad94536,Egypt,"Bowen, Garcia and Martin",1002926.56,3,2021-03-07,6,Low
3a0b4fa2,South Africa,Vaughn-Nguyen,47689819.79,3,2024-07-28,12,High
6fd6d66f,Uganda,Green PLC,19895637.12,3,2021-09-27,6,High
2b88f8ff,Morocco,Lewis-Pitts,32601161.42,5,2024-01-10,3,High
be221272,Uganda,Anderson Inc,19526320.24,2,2020-04-19,36,High
ecb758ee,Egypt,"Williams, Tran and Little",49469684.37,3,2023-09-09,3,High
99f39e5d,Morocco,Weaver Inc,11522956.61,5,2021-07-05,12,High
734c0175,Nigeria,French-Rush,38647138.94,10,2024-10-10,12,High
d7ed3a4e,Morocco,Hernandez LLC,45134925.34,10,2024-12-23,12,High
c8294f65,Egypt,Johnson PLC,28178527.68,2,2021-06-23,12,High
f766cb84,Zambia,Williams LLC,48648028.3,2,2022-08-03,24,High
50151fa9,South Africa,"Bennett, Summers and Bailey",9835182.88,10,2024-11-02,24,Low
10eecf21,Uganda,Reeves PLC,13985926.16,5,2021-05-03,36,High
518463e4,South Africa,"Smith, Fowler and Burnett",41058976.78,2,2021-05-13,36,High
d21b2b2c,Kenya,Bradford Inc,48982825.62,3,2021-01-11,6,High
63985fff,Tanzania,Gordon and Sons,2058663.83,2,2024-06-04,24,Low
9a303e52,Kenya,Gates Inc,15303710.27,3,2023-08-17,12,High
b5b785a7,Rwanda,"Torres, Smith and Oliver",5062398.12,1,2021-11-26,3,High
ee1971f2,Tanzania,Boone Inc,29802600.91,5,2020-06-09,36,High
1650c712,Zambia,Ford and Sons,1365871.4,5,2020-05-10,3,Low
6e60bce6,Uganda,"Meyer, Parrish and Gross",39784217.34,1,2020-11-28,6,High
d26a06a9,Tanzania,Griffith-Myers,27521828.54,5,2024-10-02,24,High
d12bf89e,Ghana,"Diaz, Henson and Nunez",8349571.41,1,2020-07-07,36,High
06940237,Ghana,Welch-Brown,17948435.7,1,2023-03-30,36,High
46e2a0b6,Senegal,Nicholson-Allen,24250258.39,1,2021-06-15,3,High
78d8f424,Egypt,Davis Ltd,10266915.5,1,2022-01-25,6,High
2ac1b271,Egypt,Miller Group,46072014.64,3,2022-03-22,6,High
5bc602cc,Egypt,"Little, Reyes and Riley",4337842.98,1,2023-10-21,36,High
5fa20d46,Kenya,"Miller, Morales and Edwards",22729844.96,3,2022-02-12,6,High
6c3ef72c,Nigeria,Rivera-Peters,21220120.34,3,2021-02-07,3,High
f148ff55,Senegal,"Johnson, Orozco and Pitts",7843684.49,3,2022-08-13,24,Low
de83b117,Tanzania,Hampton LLC,1446257.79,2,2023-05-10,12,Low
a7f18979,South Africa,"Harvey, Green and Singleton",45677317.89,3,2022-04-29,24,High
088261f5,Morocco,"Miller, Long and Kim",6076451.68,1,2021-04-28,36,High
54e2474e,Zambia,White Ltd,32373094.41,10,2024-06-22,24,High
4c673ddc,Nigeria,Hess and Sons,20323226.41,5,2021-08-21,3,High
d64b23b5,Kenya,Reeves-Ramsey,28709575.1,1,2023-07-19,6,High
4ccb745c,Egypt,"Travis, Miles and Scott",17606124.9,1,2024-02-22,12,High
a4cbe502,South Africa,Hunt and Sons,6601455.31,3,2021-09-21,36,Low
ba2eb942,Uganda,Guerrero-Moreno,46046181.74,2,2024-07-26,3,High
6d0fe927,Tanzania,Rowland-Henderson,21085541.42,3,2022-01-29,24,High
cacafe8b,Uganda,Kim-Brown,40277064.02,2,2023-08-08,12,High
a2e3567b,Ethiopia,Green Ltd,19072236.49,10,2023-05-13,12,High
28528dab,Nigeria,Ford-Lopez,4245984.08,10,2023-08-30,12,Low
f08979e6,Senegal,Garcia LLC,48665681.43,1,2021-09-17,3,High
50340e4e,South Africa,"Anderson, Fox and Morris",49041751.45,5,2022-12-09,12,High
3487a3b8,Morocco,Greer LLC,9707523.06,1,2022-12-06,12,High
22b7ea26,Nigeria,Sullivan LLC,30989019.26,3,2021-05-08,3,High
f752e950,Morocco,Kemp Inc,32899836.8,10,2022-08-09,36,High
957841a2,Uganda,Sims-Williams,35989728.9,10,2024-06-29,24,High
df1502fe,Nigeria,Schultz Group,13172415.37,10,2020-11-27,36,High
7c2946e8,Senegal,"Morales, Carlson and Alvarado",17110088.41,1,2024-08-18,3,High
8a821144,Zambia,Goodman Ltd,21886920.92,10,2020-07-30,36,High
4b589b6a,Zambia,"Cox, Reeves and Nguyen",29499626.83,1,2023-06-19,24,High
43ddd04f,Uganda,"Graham, Medina and Lester",33081474.62,5,2020-10-21,12,High
4d44f2b8,Egypt,Bonilla-Boyd,8471313.21,2,2021-03-14,24,Low
a74a6267,Morocco,"Mcknight, Hernandez and Thomas",45811973.13,3,2022-04-14,36,High
b3563789,Nigeria,"Riggs, Hendrix and Paul",29027929.0,2,2022-12-09,6,High
4be36e6c,Uganda,Alvarez and Sons,29358300.98,2,2020-09-07,24,High
d9844bfe,Ghana,Smith-Williams,45613204.2,3,2024-02-12,12,High
5032cb0b,Zambia,Cameron and Sons,41133908.72,2,2022-12-14,36,High
3b2264a0,Tanzania,Newman-Barnett,16434157.33,1,2021-08-02,24,High
dfbd3df2,Nigeria,Garcia LLC,44269365.85,2,2021-12-05,24,High
edb7d98b,Uganda,Walters-Garcia,44352265.08,5,2024-11-07,24,High
36fd7804,Ghana,Stuart Inc,36089381.14,10,2021-04-01,24,High
552798f7,Egypt,Mendoza-Riddle,13450719.59,2,2021-03-25,36,High
b4eec1fa,Senegal,Hamilton-Casey,20181835.75,10,2021-07-20,12,High
7264927a,Tanzania,"Watson, Klein and Santiago",6440550.15,5,2024-08-20,12,Low
bbc76d18,Uganda,"Baker, Young and Smith",10001398.96,1,2022-03-03,6,High
a7520ced,Zambia,Esparza LLC,21728172.29,10,2022-08-29,12,High
5ed53535,Morocco,Mitchell PLC,385773.57,1,2020-06-21,36,High
7fbbb672,Egypt,"Robinson, Newton and Ferguson",33022980.82,3,2024-01-05,36,High
16c11c87,Nigeria,Roberts-David,7950315.07,1,2020-05-11,24,High
219f5b3c,Zambia,Garrett-Solis,42673555.08,3,2023-01-04,3,High
3cde8ecb,Rwanda,Hernandez-Chambers,45004329.88,2,2021-10-04,6,High
3a1b6fef,Morocco,Burgess-Brown,30639912.01,1,2025-02-23,36,High
267d05af,Tanzania,"Beasley, Randall and Reed",30475168.65,3,2024-05-19,36,High
37a7d1df,South Africa,"Frazier, Flores and Long",26538178.01,10,2023-12-28,6,High
4e7455a3,Morocco,Scott-Miller,161103.91,1,2020-12-07,36,High
a7ef48c0,South Africa,Gutierrez PLC,34041946.53,1,2023-01-29,3,High
9e66510b,Zambia,"Castaneda, Crawford and Lee",45216185.75,5,2020-12-16,3,High
2111a621,Kenya,"Sharp, Stone and Baker",836260.71,5,2024-09-13,3,Low
bb72d150,Nigeria,Frank Ltd,44064434.2,2,2023-05-23,36,High
748791ca,South Africa,Sawyer Inc,26910278.13,5,2025-01-08,36,High
1e1f8f63,Tanzania,"Garcia, Andrade and Cardenas",27577435.62,1,2021-12-26,3,High
0ba7defe,Morocco,Bowman PLC,15286958.93,2,2024-06-09,6,High
e5416d90,Nigeria,Perez Inc,48574220.09,3,2021-04-22,36,High
29654341,Uganda,"Rocha, Hogan and Barr",37181827.97,5,2021-11-24,36,High
786c0eee,Ghana,"Gonzales, Ayala and Marks",6689691.95,2,2020-09-11,6,Low
a38b2e4a,Uganda,"Robbins, Wong and Cox",48625714.5,5,2023-06-08,6,High
992309f6,Ethiopia,"Morales, Cook and Wallace",34223293.3,1,2022-11-08,24,High
c01fdcef,Uganda,"Kent, Coleman and Day",41856258.05,2,2024-07-27,6,High
53a10258,South Africa,Allen LLC,49515463.47,5,2022-01-24,36,High
2d1d67cd,Nigeria,Huynh and Sons,16029663.29,5,2024-01-06,6,High
47fa8679,Rwanda,Larson Ltd,20816191.22,3,2023-06-20,12,High
dd2a6eaa,Morocco,"Ritter, Farmer and Torres",44389074.07,3,2024-10-18,36,High
fa3f637c,Ghana,Johnson-Fuller,11186962.13,1,2021-07-23,6,High
16c321bf,Senegal,White-Carroll,16105223.55,5,2024-12-07,12,High
49f4e56c,South Africa,Jennings-Sims,25578320.87,10,2020-10-02,24,High
8b433d5a,Tanzania,"Lopez, Scott and Jones",43346578.51,3,2024-08-26,12,High
edd91da4,Ghana,"Beasley, Graham and Costa",23235289.71,10,2025-02-26,12,High
62da7319,Ghana,"Clark, Nguyen and Wu",25932296.31,3,2020-08-02,6,High
d2ffbebb,South Africa,Sanders-Hunter,11953280.36,10,2021-08-23,12,High
4fe5ef04,Zambia,Garza-Jackson,18526685.0,1,2021-10-07,12,High
ba46794c,Senegal,Kelly-Brooks,9723793.54,1,2022-06-06,6,High
19af516b,Morocco,Chavez LLC,12296203.56,5,2023-05-12,24,High
